ann_term	cv	annotation
PF05766	1.90542507539065	Bacteriophage Lambda NinG protein
PF05772	0.902136269497186	NinB protein
PF05775	3.11992289712571	Enterobacteria AfaD invasin protein
PF05785	4.3864001560635	Rho-activating domain of cytotoxic necrotizing factor
PF05787	4.3864001560635	Bacterial protein of unknown function (DUF839)
PF05802	2.09479966918282	Enterobacterial EspB protein
PF05810	1.22143146382148	NinF protein
PF05816	8.94427190999916	Toxic anion resistance protein (TelA)
PF05818	1.11714063815415	Enterobacterial TraT complement resistance protein
PF05838	5.09819195219586	Glycosyl hydrolase 108
PF05840	0.785938010415411	Bacteriophage replication gene A protein (GPA)
PF05845	0.113218631772141	Bacterial phosphonate metabolism protein (PhnH)
PF05857	0.930460401439944	TraX protein
PF05860	1.99702857872422	haemagglutination activity domain
PF05861	0.113218631772141	Bacterial phosphonate metabolism protein (PhnI)
PF05866	0.708446213030052	Endodeoxyribonuclease RusA
PF05869	1.00456062706332	DNA N-6-adenine-methyltransferase (Dam)
PF05872	0.159111456835146	Bacterial protein of unknown function (DUF853)
PF05876	0.771210792889734	Phage terminase large subunit (GpA)
PF05887	5.09819195219586	Procyclic acidic repetitive protein (PARP)
PF05899	0.113218631772141	Protein of unknown function (DUF861)
PF05926	0.841938691053969	Phage head completion protein (GPL)
PF05929	0.841938691053969	Phage capsid scaffolding protein (GPO) serine peptidase
PF05930	0.546238814606265	Prophage CP4-57 regulatory protein (AlpA)
PF05932	2.09479966918282	Tir chaperone protein (CesT) family
PF05935	1.33449680068677	Arylsulfotransferase (ASST)
PF05936	0.674626666920101	Bacterial Type VI secretion, VC_A0110, EvfL, ImpJ, VasE
PF05939	0.815108963611682	Phage minor tail protein
PF05943	0.832165884735303	Type VI secretion protein, EvpB/VC_A0108, tail sheath
PF05944	0.813544304919358	Phage small terminase subunit
PF05946	8.94427190999916	Toxin-coregulated pilus subunit TcpA
PF05947	0.725153411210072	Type VI secretion system, TssF
PF05951	0	Bacterial protein of unknown function (DUF882)
PF05954	0.385256855940005	Phage late control gene D protein (GPD)
PF05957	0.0371131614522787	Bacterial protein of unknown function (DUF883)
PF05958	0.053037152278382	tRNA (Uracil-5-)-methyltransferase
PF05962	0.239740680743343	HutD
PF05971	0.11042310999999	Protein of unknown function (DUF890)
PF05973	1.35010548111123	Phage derived protein Gp49-like (DUF891)
PF05974	0.524840927422776	Domain of unknown function (DUF892)
PF05977	0.11042310999999	Transmembrane secretion effector
PF05981	0	CreA protein
PF05985	0.113218631772141	Ethanolamine ammonia-lyase light chain (EutC)
PF05987	0.334209043469923	Bacterial protein of unknown function (DUF898)
PF05990	8.94427190999916	Alpha/beta hydrolase of unknown function (DUF900)
PF05992	0.11042310999999	SbmA/BacA-like family
PF06004	0	Bacterial protein of unknown function (DUF903)
PF06005	0.113218631772141	Cell division protein ZapB
PF06006	0.767881496754063	Bacterial protein of unknown function (DUF905)
PF06007	0.161138436090986	Phosphonate metabolism protein PhnJ
PF06026	0.113218631772141	Ribose 5-phosphate isomerase A (phosphoriboisomerase A)
PF06029	0	AlkA N-terminal domain
PF06034	6.28439900754845	Nucleopolyhedrovirus protein of unknown function (DUF919)
PF06039	0	Malate:quinone oxidoreductase (Mqo)
PF06048	1.64539076586999	Domain of unknown function (DUF927)
PF06050	0.113218631772141	2-hydroxyglutaryl-CoA dehydratase, D-component
PF06054	4.65519989645443	Competence protein CoiA-like family
PF06056	0.856841417760529	Putative ATPase subunit of terminase (gpP-like)
PF06062	0.113218631772141	Uncharacterised protein family (UPF0231)
PF06064	0.926974700579373	Host-nuclease inhibitor protein Gam
PF06066	2.09479966918282	SepZ
PF06067	0.6327803514186	Domain of unknown function (DUF932)
PF06069	0.908753606901975	PerC transcriptional activator
PF06071	0	Protein of unknown function (DUF933)
PF06074	2.01261842170651	Protein of unknown function (DUF935)
PF06078	0	Bacterial protein of unknown function (DUF937)
PF06082	0.338908922711222	Exopolysaccharide biosynthesis protein YbjH
PF06085	1.05194057207282	Lipoprotein Rz1 precursor
PF06092	0.821648030017761	Enterobacterial putative membrane protein (DUF943)
PF06094	0	Gamma-glutamyl cyclotransferase, AIG2-like
PF06097	0.150167738595304	Bacterial protein of unknown function (DUF945)
PF06109	1.00630921085326	Haemolysin E (HlyE)
PF06114	1.67995848306769	IrrE N-terminal-like domain
PF06117	0.726310513133453	Enterobacterial protein of unknown function (DUF957)
PF06120	1.52204766567411	Tail length tape measure protein
PF06122	1.38710152220787	Conjugative relaxosome accessory transposon protein
PF06123	0.161138436090986	Inner membrane protein CreD
PF06130	1.58418157428977	Phosphate propanoyltransferase
PF06134	0.113218631772141	L-rhamnose isomerase (RhaA)
PF06141	0.746567569477589	Phage minor tail protein U
PF06144	0.11042310999999	DNA polymerase III, delta subunit
PF06146	0.312108017047162	Phosphate-starvation-inducible E
PF06147	0.758998374622037	Protein of unknown function (DUF968)
PF06150	0	ChaB
PF06154	0.674097719846768	CbeA_antitoxin, type IV, cytoskeleton bundling-enhancing factor A
PF06163	0.696673247857279	Bacterial protein of unknown function (DUF977)
PF06167	0	Glucose-regulated metallo-peptidase M90
PF06173	0	Protein of unknown function (DUF986)
PF06174	0.705099598807132	Protein of unknown function (DUF987)
PF06176	0.161138436090986	Lipopolysaccharide core biosynthesis protein (WaaY)
PF06178	0.441974176786209	Oligogalacturonate-specific porin protein (KdgM)
PF06183	0.582721519920462	DinI-like family
PF06185	0	YecM protein
PF06189	8.94427190999916	5'-nucleotidase
PF06196	0.11042310999999	Protein of unknown function (DUF997)
PF06199	6.28439900754845	Phage tail tube protein
PF06213	5.09819195219586	Cobalamin biosynthesis protein CobT
PF06222	1.47343364345529	Phage tail assembly chaperone
PF06223	0.811823106753866	Minor tail protein T
PF06224	0.229340305384594	Winged helix DNA-binding domain
PF06228	0.981458234217864	Haem utilisation ChuX/HutX
PF06231	6.28439900754845	Protein of unknown function (DUF1010)
PF06243	1.0848378107382	Phenylacetic acid degradation B
PF06249	0	Ethanolamine utilisation protein EutQ
PF06250	0.716841183638982	Protein of unknown function (DUF1016)
PF06251	0.312056782116973	Capsule biosynthesis GfcC
PF06252	2.01261842170651	Protein of unknown function (DUF1018)
PF06254	0.809541537940117	Putative bacterial toxin ydaT
PF06276	0.564635732786736	Ferric iron reductase FhuF-like transporter
PF06277	0.159111456835146	Ethanolamine utilisation protein EutA
PF06287	2.09479966918282	Protein of unknown function (DUF1039)
PF06288	0	Protein of unknown function (DUF1040)
PF06290	1.02889359573905	Plasmid SOS inhibition protein (PsiB)
PF06291	0.879162608551966	Bor protein
PF06293	0.0562532824528249	Lipopolysaccharide kinase (Kdo/WaaP) family
PF06295	0.11042310999999	Protein of unknown function (DUF1043)
PF06296	0.806228810335608	RelE toxin of RelE / RelB toxin-antitoxin system
PF06301	1.13746411331293	Bacteriophage lambda Kil protein
PF06303	0.11042310999999	MatP N-terminal domain
PF06305	0	Lipopolysaccharide assembly protein A domain
PF06308	5.41914094738224	23S rRNA methylase leader peptide (ErmC)
PF06315	0.11042310999999	Isocitrate dehydrogenase kinase/phosphatase (AceK)
PF06316	0.980421184732167	Enterobacterial Ail/Lom protein
PF06319	6.63282550056583	DNA repair protein MmcB-like
PF06322	1.39317201739132	Phage NinH protein
PF06323	1.28470999877673	Phage antitermination protein Q
PF06325	0.11042310999999	Ribosomal protein L11 methyltransferase (PrmA)
PF06353	8.94427190999916	Protein of unknown function (DUF1062)
PF06356	2.66244391395137	Protein of unknown function (DUF1064)
PF06366	0	Flagellar protein FlhE
PF06368	2.09479966918282	Methylaspartate mutase E chain (MutE)
PF06379	0.401793813052999	L-rhamnose-proton symport protein (RhaT)
PF06381	2.82643737625881	Protein of unknown function (DUF1073)
PF06392	8.94427190999916	Acid shock protein repeat
PF06403	6.28439900754845	Lamprin
PF06406	1.12647604198566	StbA protein
PF06411	0	HdeA/HdeB family
PF06412	3.01892763255977	Conjugal transfer protein TraD
PF06414	1.58418157428977	Zeta toxin
PF06415	0	BPG-independent PGAM N-terminus (iPGM_N)
PF06416	2.40313732882689	Effector protein NleG
PF06418	0	CTP synthase N-terminus
PF06421	0	GTP-binding protein LepA C-terminus
PF06426	0	Serine acetyltransferase, N-terminal
PF06429	0.351799808553419	Flagellar basal body rod FlgEFG protein C-terminal
PF06434	0	Aconitate hydratase 2 N-terminus
PF06440	0.229259930280576	DNA polymerase III, theta subunit
PF06443	8.94427190999916	SEF14-like adhesin
PF06445	0.0845873092218131	GyrI-like small molecule binding domain
PF06450	0	Bacterial Na+/H+ antiporter B (NhaB)
PF06463	0.11042310999999	Molybdenum Cofactor Synthesis C
PF06472	0.463471995654169	ABC transporter transmembrane region 2
PF06476	0.11042310999999	Protein of unknown function (DUF1090)
PF06480	0.335436403617752	FtsH Extracellular
PF06481	0	COX Aromatic Rich Motif
PF06496	0.194229329899783	Protein of unknown function (DUF1097)
PF06500	0	Alpha/beta hydrolase of unknown function (DUF1100)
PF06504	2.39549506876399	Replication protein C (RepC)
PF06506	0.281475319987293	Propionate catabolism activator
PF06508	0.218152973414614	Queuosine biosynthesis protein QueC
PF06511	3.2497043960712	Invasion plasmid antigen IpaD
PF06519	0.532863263981331	TolA C-terminal
PF06523	2.18493940808394	Protein of unknown function (DUF1106)
PF06526	0	Protein of unknown function (DUF1107)
PF06527	2.30574406563316	TniQ
PF06528	0.876139224447645	Phage P2 GpE
PF06530	0.803627585675249	Phage antitermination protein Q
PF06545	0.320310397166709	Protein of unknown function (DUF1116)
PF06551	2.87017806475986	Protein of unknown function (DUF1120)
PF06558	0	Secretion monitor precursor protein (SecM)
PF06560	8.94427190999916	Glucose-6-phosphate isomerase (GPI)
PF06564	0.443267328828043	Cellulose biosynthesis protein BcsQ
PF06568	0.800413223168051	Domain of unknown function (DUF1127)
PF06572	0	Protein of unknown function (DUF1131)
PF06574	0	FAD synthetase
PF06576	1.52074587524624	Protein of unknown function (DUF1133)
PF06580	0.136215154326338	Histidine kinase
PF06586	1.25767858125445	TraK protein
PF06590	8.94427190999916	PerB protein
PF06610	0	L-alanine exporter
PF06611	0	Protein of unknown function (DUF1145)
PF06613	6.28439900754845	KorB C-terminal beta-barrel domain
PF06616	3.53404180461879	BsuBI/PstI restriction endonuclease C-terminus
PF06622	2.09479966918282	SepQ protein
PF06628	0	Catalase-related immune-responsive
PF06629	0.301796984942206	MltA-interacting protein MipA
PF06630	1.26957368836903	Enterobacterial exodeoxyribonuclease VIII
PF06634	8.94427190999916	Protein of unknown function (DUF1156)
PF06643	0.159111456835146	Protein of unknown function (DUF1158)
PF06649	0	Protein of unknown function (DUF1161)
PF06666	4.3864001560635	Protein of unknown function (DUF1173)
PF06667	0.11042310999999	Phage shock protein B
PF06672	0.113218631772141	Protein of unknown function (DUF1175)
PF06674	0.11042310999999	Protein of unknown function (DUF1176)
PF06688	1.64539076586999	Protein of unknown function (DUF1187)
PF06689	0.229259930280576	ClpX C4-type zinc finger
PF06693	0.18061960194802	Protein of unknown function (DUF1190)
PF06711	0	Protein of unknown function (DUF1198)
PF06715	2.20531370561303	Gp5 C-terminal repeat (3 copies)
PF06717	0.113218631772141	Protein of unknown function (DUF1202)
PF06719	0.11042310999999	AraC-type transcriptional regulator N-terminus
PF06722	1.36667181227806	Protein of unknown function (DUF1205)
PF06723	0.274447966596342	MreB/Mbl protein
PF06725	0.11042310999999	3D domain
PF06733	0.11042310999999	DEAD_2
PF06738	0	Putative threonine/serine exporter
PF06744	0.777078786632655	Type VI secretion protein IcmF C-terminal
PF06750	0.590540364626344	Bacterial Peptidase A24 N-terminal domain
PF06751	0.161138436090986	Ethanolamine ammonia lyase large subunit (EutB)
PF06754	0.113218631772141	Phosphonate metabolism protein PhnG
PF06755	0.661104715997485	CbtA_toxin of type IV toxin-antitoxin system
PF06761	0.777078786632655	Intracellular multiplication and human macrophage-killing
PF06763	0.7653574695424	Prophage minor tail protein Z (GPZ)
PF06769	0.5227398799764	YoeB-like toxin of bacterial type II toxin-antitoxin system
PF06778	8.94427190999916	Chlorite dismutase
PF06779	0.230863166108605	Uncharacterised MFS-type transporter YbfB
PF06786	0	Uncharacterised protein family (UPF0253)
PF06788	0	Uncharacterised protein family (UPF0257)
PF06790	0.113218631772141	Uncharacterised protein family (UPF0259)
PF06791	0.910011476450918	Prophage tail length tape measure protein
PF06794	0	Uncharacterised protein family (UPF0270)
PF06798	0.113218631772141	PrkA serine protein kinase C-terminal domain
PF06804	0.11042310999999	NlpB/DapX lipoprotein
PF06805	0.802685875700267	Bacteriophage lambda tail assembly protein I
PF06806	0.976314038617787	Putative excisionase (DUF1233)
PF06808	0.586594883208016	Tripartite ATP-independent periplasmic transporter, DctM component
PF06812	0.696381375856662	ImpA, N-terminal, type VI secretion system
PF06820	2.2552497578102	Putative prophage tail fibre C-terminus
PF06826	0.0278637754205581	Predicted Permease Membrane Region
PF06827	0.0751619488235223	Zinc finger found in FPG and IleRS
PF06831	0.113218631772141	Formamidopyrimidine-DNA glycosylase H2TH domain
PF06832	0.161138436090986	Penicillin-Binding Protein C-terminus Family
PF06834	1.42313613392964	TraU protein
PF06835	0.11042310999999	Lipopolysaccharide-assembly, LptC-related
PF06853	0.11042310999999	Protein of unknown function (DUF1249)
PF06857	0.11042310999999	Malonate decarboxylase delta subunit (MdcD)
PF06864	2.69604074975359	Pilin accessory protein (PilO)
PF06865	0	Protein of unknown function (DUF1255)
PF06872	2.16414978774517	EspG protein
PF06877	0.153278024574352	Regulator of ribonuclease activity B
PF06889	0.590001072730198	Protein of unknown function (DUF1266)
PF06890	1.49259776941607	Bacteriophage Mu Gp45 protein
PF06891	0.826767381914326	P2 phage tail completion protein R (GpR)
PF06892	1.53716271042211	Phage regulatory protein CII (CP76)
PF06894	0.807747925467449	Bacteriophage lambda tail assembly chaperone, TAC, protein G
PF06899	0.159111456835146	WzyE protein, O-antigen assembly polymerase
PF06902	0	Divergent 4Fe-4S mono-cluster
PF06923	0.113218631772141	Glucitol operon activator protein (GutM)
PF06924	1.17599662716474	Protein of unknown function (DUF1281)
PF06930	0	Protein of unknown function (DUF1282)
PF06932	0	Protein of unknown function (DUF1283)
PF06940	0.11042310999999	Domain of unknown function (DUF1287)
PF06942	0	GlpM protein
PF06945	0.198630855280358	Protein of unknown function (DUF1289)
PF06952	1.00603873397406	PsiA protein
PF06953	3.76526429216774	Arsenical resistance operon trans-acting repressor ArsD
PF06956	0.443267328828043	Regulator of RNA terminal phosphate cyclase
PF06958	1.40989737052224	S-type Pyocin
PF06965	0	Na+/H+ antiporter 1
PF06968	0.079555728417573	Biotin and Thiamin Synthesis associated domain
PF06969	0.260481988529246	HemN C-terminal domain
PF06977	0.363245947513846	SdiA-regulated
PF06983	0.161138436090986	3-demethylubiquinone-9 3-methyltransferase
PF06986	1.55211284546174	Type-1V conjugative transfer system mating pair stabilisation
PF06992	0.938189487601112	Replication protein P
PF06995	0.863379207423401	Phage P2 GpU
PF06996	0.693415631358726	Type VI secretion, TssG
PF06998	0.198630855280358	Protein of unknown function (DUF1307)
PF07005	0.606265148964189	Putative sugar-binding N-terminal domain
PF07007	0.885642796703953	Lysozyme inhibitor LprI
PF07012	0.128107661400262	Curlin associated repeat
PF07017	0.196926112234539	Antimicrobial peptide resistance and lipid A acylation protein PagP
PF07022	1.82267526608662	Bacteriophage CI repressor helix-turn-helix domain
PF07023	0	Protein of unknown function (DUF1315)
PF07026	1.01881042571437	Protein of unknown function (DUF1317)
PF07027	0.161138436090986	Protein of unknown function (DUF1318)
PF07030	2.01261842170651	Protein of unknown function (DUF1320)
PF07037	0.164618501411027	Putative transcription regulator (DUF1323)
PF07041	0.856614072748819	Protein of unknown function (DUF1327)
PF07042	6.28439900754845	TrfA protein
PF07043	0.113218631772141	Protein of unknown function (DUF1328)
PF07057	1.15355239406365	DNA helicase TraI
PF07063	0.198630855280358	Domain of unknown function (DUF1338)
PF07071	2.82643737625881	KDGP aldolase
PF07072	0	Cell division protein
PF07073	0	Modulator of Rho-dependent transcription termination (ROF)
PF07081	6.28439900754845	Protein of unknown function (DUF1349)
PF07085	0	DRTGG domain
PF07090	1.20094579784411	Putative glutamine amidotransferase
PF07091	6.28439900754845	Ribosomal RNA methyltransferase (FmrO)
PF07095	0	Intracellular growth attenuator protein IgaA
PF07102	0.747144123758568	Protein of unknown function (DUF1364)
PF07105	1.38010692177708	Protein of unknown function (DUF1367)
PF07119	0.11042310999999	Protein of unknown function (DUF1375)
PF07120	3.53404180461879	Protein of unknown function (DUF1376)
PF07125	1.90965128553805	Protein of unknown function (DUF1378)
PF07126	0	Cell-division protein ZapC
PF07128	0.953791931505846	Protein of unknown function (DUF1380)
PF07130	0	YebG protein
PF07131	1.03629891263958	Protein of unknown function (DUF1382)
PF07148	0	Maltose operon periplasmic protein precursor (MalM)
PF07151	0.850486511125125	Protein of unknown function (DUF1391)
PF07152	0	YaeQ protein
PF07157	1.62928863158664	DNA circularisation protein N-terminus
PF07166	0.396244172545334	Protein of unknown function (DUF1398)
PF07168	2.01261842170651	Ureide permease
PF07178	1.2606787179203	TraL protein
PF07179	0.113218631772141	SseB protein N-terminal domain
PF07180	0.346049296942342	CaiF/GrlA transcriptional regulator
PF07191	0	zinc-ribbons
PF07195	0.360691631290862	Flagellar hook-associated protein 2 C-terminus
PF07196	1.80309896827852	Flagellin hook IN motif
PF07201	1.88183627534609	HrpJ-like domain
PF07208	0	Protein of unknown function (DUF1414)
PF07214	0	Protein of unknown function (DUF1418)
PF07219	0	HemY protein N-terminus
PF07221	0.933465092960778	N-acylglucosamine 2-epimerase (GlcNAc 2-epimerase)
PF07226	0.11042310999999	Protein of unknown function (DUF1422)
PF07233	0.113218631772141	Protein of unknown function (DUF1425)
PF07237	0.11042310999999	Protein of unknown function (DUF1428)
PF07238	0.204740111343032	PilZ domain
PF07244	0	Surface antigen variable number repeat
PF07254	0	Membrane-bound toxin component of toxin-antitoxin system
PF07256	0.11042310999999	Protein of unknown function (DUF1435)
PF07262	8.94427190999916	CDI immunity protein
PF07264	0	Etoposide-induced protein 2.4 (EI24)
PF07273	0.113218631772141	Protein of unknown function (DUF1439)
PF07274	0.610060273030869	Protein of unknown function (DUF1440)
PF07275	2.07718674771132	Antirestriction protein (ArdA)
PF07278	1.29760125079585	Protein of unknown function (DUF1441)
PF07282	0.596488756651368	Putative transposase DNA-binding domain
PF07283	6.28439900754845	Conjugal transfer protein TrbH
PF07287	2.09479966918282	Acyclic terpene utilisation family protein AtuA
PF07290	0.184271998272139	Protein of unknown function (DUF1449)
PF07295	0.11042310999999	Zinc-ribbon containing domain
PF07296	1.37427127722191	TraP protein
PF07302	0	AroM protein
PF07305	0	Protein of unknown function (DUF1454)
PF07308	0	Protein of unknown function (DUF1456)
PF07317	0.198630855280358	Flagellar regulator YcgR
PF07331	1.42243421717477	Tripartite tricarboxylate transporter TctB family
PF07332	0.153278024574352	Putative Actinobacterial Holin-X, holin superfamily III
PF07338	0.0811978353695774	Protein of unknown function (DUF1471)
PF07339	2.08821223252825	Protein of unknown function (DUF1472)
PF07348	0	Syd protein (SUKH-2)
PF07350	0.678453531552758	Protein of unknown function (DUF1479)
PF07351	0	Protein of unknown function (DUF1480)
PF07352	2.18493940808394	Bacteriophage Mu Gam like protein
PF07356	0.113218631772141	Protein of unknown function (DUF1481)
PF07358	0.620620505302706	Protein of unknown function (DUF1482)
PF07361	0.295827101550153	Cytochrome b562
PF07362	0.761697608125964	Post-segregation antitoxin CcdA
PF07366	8.94427190999916	SnoaL-like polyketide cyclase
PF07369	0.113218631772141	Protein of unknown function (DUF1488)
PF07377	4.3864001560635	Protein of unknown function (DUF1493)
PF07383	0.161138436090986	Protein of unknown function (DUF1496)
PF07385	1.00630921085326	D-lyxose isomerase
PF07388	2.52034300915063	Alpha-2,8-polysialyltransferase (POLYST)
PF07395	3.01892763255977	Mig-14
PF07409	1.49259776941607	Phage protein GP46
PF07411	0.113218631772141	Domain of unknown function (DUF1508)
PF07417	0.113218631772141	Transcriptional regulator Crl
PF07419	2.30574406563316	PilM
PF07424	2.24643278434213	TrbM
PF07429	0.113218631772141	4-alpha-L-fucosyltransferase glycosyl transferase group 56
PF07434	1.35478523684556	CblD like pilus biogenesis initiator
PF07437	0.113218631772141	YfaZ precursor
PF07445	0	Primosomal replication protein priC
PF07449	0.113218631772141	Hydrogenase-1 expression protein HyaE
PF07450	0.28139100033799	Formate hydrogenlyase maturation protein HycH
PF07455	1.60869647853666	Phage polarity suppression protein (Psu)
PF07463	4.3864001560635	NUMOD4 motif
PF07470	8.94427190999916	Glycosyl Hydrolase Family 88
PF07471	0.765460320084022	Phage DNA packaging protein Nu1
PF07476	2.09479966918282	Methylaspartate ammonia-lyase C-terminus
PF07478	0	D-ala D-ala ligase C-terminus
PF07479	0	NAD-dependent glycerol-3-phosphate dehydrogenase C-terminus
PF07484	0.690810539208747	Phage Tail Collar Domain
PF07489	2.09479966918282	Translocated intimin receptor (Tir) C-terminus
PF07490	2.09479966918282	Translocated intimin receptor (Tir) N-terminus
PF07497	0	Rho termination factor, RNA-binding domain
PF07498	0	Rho termination factor, N-terminal domain
PF07499	0	RuvA, C-terminal domain
PF07503	0.113218631772141	HypF finger
PF07506	4.52553819958098	RepB plasmid partitioning protein
PF07507	5.09819195219586	WavE lipopolysaccharide synthesis
PF07508	1.71371796745082	Recombinase
PF07510	0.979144616907299	Protein of unknown function (DUF1524)
PF07511	3.89741881476979	Protein of unknown function (DUF1525)
PF07514	1.85554250144898	Putative helicase
PF07515	2.09479966918282	Putative conjugal transfer nickase/helicase TraI C-term
PF07516	0.113218631772141	SecA Wing and Scaffold domain
PF07517	0.113218631772141	SecA DEAD-like domain
PF07549	0	SecD/SecF GG Motif
PF07559	0.381191077650229	Flagellar basal body protein FlaE
PF07638	6.28439900754845	ECF sigma factor
PF07650	0	KH domain
PF07655	2.36656290743208	Secretin N-terminal domain
PF07660	1.02304169890324	Secretin and TonB N terminus short domain
PF07662	0.204833199478621	Na+ dependent nucleoside transporter C-terminus
PF07663	0.357083553360701	Sorbitol phosphotransferase enzyme II C-terminus
PF07664	0.113218631772141	Ferrous iron transport protein B C terminus
PF07669	2.82643737625881	Eco57I restriction-modification methylase
PF07670	0.0903461809090824	Nucleoside recognition
PF07676	0.133912420265557	WD40-like Beta Propeller Repeat
PF07679	6.28439900754845	Immunoglobulin I-set domain
PF07681	0.136215154326338	DoxX
PF07683	0.193727524925389	Cobalamin synthesis protein cobW C-terminal domain
PF07687	0.0719018720403544	Peptidase dimerisation domain
PF07690	0.0410663194101357	Major Facilitator Superfamily
PF07693	2.28453161780607	KAP family P-loop domain
PF07694	0.0562532824528249	5TMR of 5TMR-LYT
PF07702	0.238336069423848	UTRA domain
PF07703	0.150167738595304	Alpha-2-macroglobulin family N-terminal region
PF07715	0.267118339445473	TonB-dependent Receptor Plug Domain
PF07717	0	Oligonucleotide/oligosaccharide-binding (OB)-fold
PF07719	0.122076542955199	Tetratricopeptide repeat
PF07720	0.838757368999303	Tetratricopeptide repeat
PF07722	0.718249603850953	Peptidase C26
PF07724	0.13045848242738	AAA domain (Cdc48 subfamily)
PF07728	0.263100736348662	AAA domain (dynein-related subfamily)
PF07729	0.0894657021849915	FCD domain
PF07730	0.117445128249248	Histidine kinase
PF07731	0.193727524925389	Multicopper oxidase
PF07732	0.193727524925389	Multicopper oxidase
PF07733	0.153278024574352	Bacterial DNA polymerase III alpha subunit
PF07743	0	HSCB C-terminal oligomerisation domain
PF07745	6.28439900754845	Glycosyl hydrolase family 53
PF07748	0.884122006842707	Glycosyl hydrolases family 38 C-terminal domain
PF07751	5.41914094738224	Abi-like protein
PF07759	0.113218631772141	Protein of unknown function (DUF1615)
PF07769	0	psiF repeat
PF07789	1.4876666049346	Protein of unknown function (DUF1627)
PF07799	2.52034300915063	Protein of unknown function (DUF1643)
PF07804	0.71872391520414	HipA-like C-terminal domain
PF07813	0	LTXXQ motif family protein
PF07819	3.53404180461879	PGAP1-like protein
PF07820	4.3864001560635	TraC-like protein
PF07825	0.837205691458542	Excisionase-like protein
PF07831	0.113218631772141	Pyrimidine nucleoside phosphorylase C-terminal domain
PF07833	1.17049861774691	Copper amine oxidase N-terminal domain
PF07836	0.556774116395684	DmpG-like communication domain
PF07840	0	FadR C-terminal domain
PF07848	1.0848378107382	PaaX-like protein
PF07859	0.503154605426628	alpha/beta hydrolase fold
PF07869	0.0775851729326969	Protein of unknown function (DUF1656)
PF07881	0.113218631772141	L-fucose isomerase, first N-terminal domain
PF07882	0.113218631772141	L-fucose isomerase, second N-terminal domain
PF07883	0.195593971738225	Cupin domain
PF07885	0.218152973414614	Ion channel
PF07906	0.869518403786108	ShET2 enterotoxin, N-terminal region
PF07916	1.34139904450152	TraG-like protein, N-terminal region
PF07922	8.94427190999916	Glycosyltransferase family 52
PF07927	0.956645905889901	HicA toxin of bacterial toxin-antitoxin,
PF07929	3.89741881476979	Plasmid pRiA4b ORF-3-like protein
PF07943	0.0839598164628586	Penicillin-binding protein 5, C-terminal domain
PF07944	1.19760373853126	Beta-L-arabinofuranosidase, GH127
PF07947	0	YhhN family
PF07963	0.268303414072682	Prokaryotic N-terminal methylation motif
PF07969	0.131010300270958	Amidohydrolase family
PF07972	0	NrdI Flavodoxin like
PF07973	0.112471798873423	Threonyl and Alanyl tRNA synthetase second additional domain
PF07977	0.395562587841849	FabA-like domain
PF07978	3.01892763255977	NIPSNAP
PF07979	2.16414978774517	Intimin C-type lectin domain
PF07991	0	Acetohydroxy acid isomeroreductase, NADPH-binding domain
PF07992	0.0516272262797892	Pyridine nucleotide-disulphide oxidoreductase
PF07993	3.01892763255977	Male sterility protein
PF07995	0.153278024574352	Glucose / Sorbosone dehydrogenase
PF07996	2.16381818334445	Type IV secretion system proteins
PF08003	0	Protein of unknown function (DUF1698)
PF08007	0	Cupin superfamily protein
PF08013	0.266892651742472	Tagatose 6 phosphate kinase
PF08019	0.166114601125047	Domain of unknown function (DUF1705)
PF08020	2.54968869899583	Protein of unknown function (DUF1706)
PF08021	0.11042310999999	Siderophore-interacting FAD-binding domain
PF08022	6.28439900754845	FAD-binding domain
PF08029	0	HisG, C-terminal domain
PF08032	0.0978437916133874	RNA 2'-O ribose methyltransferase substrate binding
PF08046	0.161138436090986	IlvGEDA operon leader peptide
PF08047	0.311615490034225	Histidine operon leader peptide
PF08048	1.05150247401257	Tap RepA1 leader peptide
PF08049	0.161138436090986	IlvB leader peptide
PF08052	0	PyrBI operon leader peptide
PF08053	0.113218631772141	Tryptophanase operon leader peptide
PF08054	0.113218631772141	Leucine operon leader peptide
PF08085	0.205807467248031	Entericidin EcnA/B family
PF08125	0.119788089368605	Mannitol dehydrogenase C-terminal domain
PF08134	4.3864001560635	cIII protein family
PF08136	0.161138436090986	30S ribosomal protein subunit S22 family
PF08139	0.0795493545259297	Prokaryotic membrane lipoprotein lipid attachment site
PF08173	0.189837850170458	Membrane bound YbgT-like protein
PF08178	0.407072118931655	GnsA/GnsB toxin of bacterial toxin-antitoxin system
PF08206	0.0739196025619765	Ribonuclease B OB domain
PF08207	0.0555544839130382	Elongation factor P (EF-P) KOW-like domain
PF08211	0	Cytidine and deoxycytidylate deaminase zinc-binding region
PF08212	0.341718529909936	Lipocalin-like domain
PF08218	0.159111456835146	Citrate lyase ligase C-terminal domain
PF08220	0.159488496206831	DeoR-like helix-turn-helix domain
PF08223	1.0848378107382	PaaX-like protein C-terminal domain
PF08238	0.475590018937798	Sel1 repeat
PF08239	0.11042310999999	Bacterial SH3 domain
PF08240	0.113075030434725	Alcohol dehydrogenase GroES-like domain
PF08241	0.0987234466730452	Methyltransferase domain
PF08242	0.787240011332655	Methyltransferase domain
PF08244	0.93887351234599	Glycosyl hydrolases family 32 C terminal
PF08245	0	Mur ligase middle domain
