ann_term	generic	annotation
PF05180	0.671106807155733	DNL zinc finger
PF05182	0.548168923246928	Fip1 motif
PF05183	3.75587124819048	RNA dependent RNA polymerase
PF05184	2.44756328574684	Saposin-like type B, region 1
PF05185	0.571877631278959	PRMT5 arginine-N-methyltransferase
PF05187	0.336463292455227	Electron transfer flavoprotein-ubiquinone oxidoreductase, 4Fe-4S
PF05188	0.596108976571973	MutS domain II
PF05189	0.511571208462461	RNA 3'-terminal phosphate cyclase (RTC), insert domain
PF05190	0.786859230953116	MutS family domain IV
PF05191	0.810698898730297	Adenylate kinase, active site lid
PF05192	0.581571162859972	MutS domain III
PF05193	2.70859335955425	Peptidase M16 inactive domain
PF05195	0.529031392108708	Aminopeptidase P, N-terminal domain
PF05198	0.595815832233335	Translation initiation factor IF-3, N-terminal domain
PF05199	5.55928595930795	GMC oxidoreductase
PF05201	1.37462274857812	Glutamyl-tRNAGlu reductase, N-terminal domain
PF05205	0.392095198012781	COMPASS (Complex proteins associated with Set1p) component shg1
PF05206	0.626683616346004	Methyltransferase TRM13
PF05207	0.711540095972181	CSL zinc finger
PF05208	0.551980108818332	ALG3 protein
PF05212	2.91817122020629	Protein of unknown function (DUF707)
PF05216	0.529031392108708	UNC-50 family
PF05221	1.59795466753499	S-adenosyl-L-homocysteine hydrolase
PF05222	0.401342958715028	Alanine dehydrogenase/PNT, N-terminal domain
PF05225	0.136082763487954	helix-turn-helix, Psq domain
PF05231	0	MASE1
PF05236	0.933123666177294	Transcription initiation factor TFIID component TAF4 family
PF05239	0.362940857011621	PRC-barrel domain
PF05241	1.43286765386307	EXPERA (EXPanded EBP superfamily)
PF05247	0	Flagellar transcriptional activator (FlhD)
PF05251	0.469919778454886	Oligosaccharyltransferase subunit 5
PF05253	0.603970093807497	U11-48K-like CHHC zinc finger
PF05254	0.684509648667933	Uncharacterised protein family (UPF0203)
PF05255	0.465812335684095	Uncharacterised protein family (UPF0220)
PF05258	0	Dna[CI] antecedent, DciA
PF05262	0.190625877092986	Borrelia P83/100 protein
PF05266	3.86444850711598	Protein of unknown function (DUF724)
PF05270	0.501569862575519	Alpha-L-arabinofuranosidase B (ABFB) domain
PF05272	0.136082763487954	Virulence-associated protein E
PF05275	0	Copper resistance protein B precursor (CopB)
PF05277	0.739473059219179	Protein of unknown function (DUF726)
PF05278	3.30263643282263	Arabidopsis phospholipase-like protein (PEARLI 4)
PF05280	0	Flagellar transcriptional activator (FlhC)
PF05282	1.70049526225954	AAR2 protein
PF05285	0.490653381462658	SDA1
PF05291	0.737580610667542	Bystin
PF05292	0.371974165600534	Malonyl-CoA decarboxylase C-terminal domain
PF05298	0	Bombinin
PF05299	0	M61 glycyl aminopeptidase
PF05303	0.411657521181058	Protein of unknown function (DUF727)
PF05308	0	Mitochondrial fission regulator
PF05327	1.14314411890618	RNA polymerase I specific transcription initiation factor RRN3
PF05334	0.136082763487954	Protein of unknown function (DUF719)
PF05336	0	L-rhamnose mutarotase
PF05340	3.70076578095381	Protein of unknown function (DUF740)
PF05343	0	M42 glutamyl aminopeptidase
PF05346	0.594935532566809	Eukaryotic membrane protein family
PF05347	1.84563246324344	Complex 1 protein (LYR family)
PF05348	0.648871514083458	Proteasome maturation factor UMP1
PF05349	0.492075568159886	GATA-type transcription activator, N-terminal
PF05351	0	GMP-PDE, delta subunit
PF05362	1.54277468823037	Lon protease (S16) C-terminal proteolytic domain
PF05365	0.752354793863279	Ubiquinol-cytochrome C reductase, UQCRX/QCR9 like
PF05368	8.44923592408855	NmrA-like family
PF05378	0.381251754185973	Hydantoinase/oxoprolinase N-terminal region
PF05380	0.778825290411095	Pao retrotransposon peptidase
PF05383	2.89177005174086	La domain
PF05391	0.462424564645328	Lsm interaction motif
PF05400	0	Flagellar protein FliT
PF05405	1.48460537171111	Mitochondrial ATP synthase B chain precursor (ATP-synt_B)
PF05406	0.602811952581154	WGR domain
PF05419	0.272165526975909	GUN4-like
PF05421	0.35906937715442	Protein of unknown function (DUF751)
PF05431	0.264350528572715	Insecticidal Crystal Toxin, P42
PF05432	0.136082763487954	Bone sialoprotein II (BSP-II)
PF05433	0.231212282322664	Glycine zipper 2TM domain
PF05448	0.328050378773257	Acetyl xylan esterase (AXE1)
PF05450	0.65636697819352	Nicastrin
PF05460	0.711294525612504	Origin recognition complex subunit 6 (ORC6)
PF05462	0.328050378773257	Slime mold cyclic AMP receptor
PF05465	0.136082763487954	Halobacterial gas vesicle protein C (GVPC) repeat
PF05470	0.961342236603078	Eukaryotic translation initiation factor 3 subunit 8 N-terminus
PF05477	0.619956942667557	Surfeit locus protein 2 (SURF2)
PF05479	0.725159323682713	Photosystem I reaction centre subunit N (PSAN or PSI-N)
PF05485	0.190625877092986	THAP domain
PF05486	0.585164839671439	Signal recognition particle 9 kDa protein (SRP9)
PF05491	0	RuvB C-terminal winged helix domain
PF05493	0.815640265452567	ATP synthase subunit H
PF05494	0.136082763487954	MlaC protein
PF05495	1.37118698164922	CHY zinc finger
PF05496	0.301985046903748	Holliday junction DNA helicase RuvB P-loop domain
PF05498	7.12268940797756	Rapid ALkalinization Factor (RALF)
PF05499	0.507456627910546	DNA methyltransferase 1-associated protein 1 (DMAP1)
PF05512	1.13270422790971	AWPM-19-like family
PF05514	1.56615139392054	HR-like lesion-inducing
PF05515	0.272165526975909	Viral nucleic acid binding
PF05524	0.190625877092986	PEP-utilising enzyme, N-terminal
PF05529	0.606567826629378	Bap31/Bap29 transmembrane region
PF05536	0.86066296582387	Neurochondrin
PF05542	1.58610317143629	Protein of unknown function (DUF760)
PF05552	0.136082763487954	Conserved TM helix
PF05553	5.84307362900402	Cotton fibre expressed protein
PF05555	0	Coxiella burnetii protein of unknown function (DUF762)
PF05557	0.237180031990727	Mitotic checkpoint protein
PF05558	0.781512447182595	DREPP plasma membrane polypeptide
PF05562	1.33869467175264	Cold acclimation protein WCOR413
PF05564	1.29126506910325	Dormancy/auxin associated protein
PF05577	4.92061366639856	Serine carboxypeptidase S28
PF05585	0.486361870034381	Putative peptidase (DUF1758)
PF05600	0.491720407111695	CDK5 regulatory subunit-associated protein 3
PF05602	0.419643454531126	Cleft lip and palate transmembrane protein 1 (CLPTM1)
PF05603	0.520710153148461	Protein of unknown function (DUF775)
PF05605	1.51396942643466	Drought induced 19 protein (Di19), zinc-binding
PF05608	1.39693685062715	Protein of unknown function (DUF778)
PF05615	0.671106807155733	Tho complex subunit 7
PF05617	21.4666627602637	Prolamin-like
PF05620	0.328050378773257	SRP-independent targeting protein 2/TMEM208
PF05623	2.69358790336451	Protein of unknown function (DUF789)
PF05625	0.875155970924694	PAXNEB protein
PF05627	3.37955376459655	Cleavage site for pathogenic type III effector avirulence factor Avr
PF05631	2.75229400538958	Sugar-tranasporters, 12 TM
PF05633	2.86207520749565	Protein BYPASS1-related
PF05634	2.62260506035232	APO RNA-binding
PF05637	1.92676901935553	galactosyl transferase GMA12/MNN10 family
PF05638	0.136082763487954	Type VI secretion system effector, Hcp
PF05641	9.87787057234631	Agenet domain
PF05645	0.401342958715028	RNA polymerase III subunit RPC82
PF05648	1.38727369393598	Peroxisomal biogenesis factor 11 (PEX11)
PF05653	2.72838689309905	Magnesium transporter NIPA
PF05658	0.272165526975909	Head domain of trimeric autotransporter adhesin
PF05659	8.32968473585538	Arabidopsis broad-spectrum mildew resistance protein RPW8
PF05661	0	Protein of unknown function (DUF808)
PF05662	0.544331053951817	Coiled stalk of trimeric autotransporter adhesin
PF05664	3.02793885286932	Unc-13 homolog
PF05667	0.810698898730297	Protein of unknown function (DUF812)
PF05669	0.407820132726283	SOH1
PF05670	0.431547683593059	NFACT protein RNA binding domain
PF05676	0.462424564645328	NADH-ubiquinone oxidoreductase B18 subunit (NDUFB7)
PF05678	7.98110977292927	VQ motif
PF05680	0.504348664241606	ATP synthase E chain
PF05681	0.136082763487954	Fumarate hydratase (Fumerase)
PF05683	0.136082763487954	Fumarase C-terminus
PF05684	0.937047118658184	Protein of unknown function (DUF819)
PF05686	2.60415461213143	Glycosyl transferase family 90
PF05687	1.48989139877836	BES1/BZR1 plant transcription factor, N-terminal
PF05691	3.57137466266591	Raffinose synthase or seed imbibition protein Sip1
PF05694	0.946507796631679	56kDa selenium binding protein (SBP56)
PF05695	23.3562929867404	Plant protein of unknown function (DUF825)
PF05697	0.614295116833951	Bacterial trigger factor protein (TF)
PF05698	0.371974165600534	Bacterial trigger factor protein (TF) C-terminus
PF05699	31.39505607213	hAT family C-terminal dimerisation region
PF05700	0.306578239005521	Breast carcinoma amplified sequence 2 (BCAS2)
PF05701	4.02177858725361	Weak chloroplast movement under blue light
PF05703	2.33647587123329	Auxin canalisation
PF05705	1.63352799079648	Eukaryotic protein of unknown function (DUF829)
PF05712	0.562327697036122	MRG
PF05721	0.334379908383679	Phytanoyl-CoA dioxygenase (PhyH)
PF05724	0.861474529385445	Thiopurine S-methyltransferase (TPMT)
PF05725	0.190625877092986	FNIP Repeat
PF05726	1.10205956735876	Pirin C-terminal cupin domain
PF05729	0.136082763487954	NACHT domain
PF05733	0.136082763487954	Tenuivirus/Phlebovirus nucleocapsid protein
PF05739	3.20224414670748	SNARE domain
PF05742	1.35735694995373	Transport and Golgi organisation 2
PF05743	1.52236988373164	UEV domain
PF05746	1.01491325582109	DALR anticodon binding domain
PF05749	0.136082763487954	Rubella membrane glycoprotein E2
PF05753	0.681183661718565	Translocon-associated protein beta (TRAPB)
PF05754	1.51639076440881	Domain of unknown function (DUF834)
PF05755	2.15149501919248	Rubber elongation factor protein (REF)
PF05757	1.12045338731767	Oxygen evolving enhancer protein 3 (PsbQ)
PF05758	10.9024003793727	Ycf1
PF05760	0.136082763487954	Immediate early response protein (IER)
PF05761	0.901121283033837	5' nucleotidase family
PF05762	0.136082763487954	VWA domain containing CoxE-like protein
PF05764	0.231212282322664	YL1 nuclear protein
PF05768	0.625846736004236	Glutaredoxin-like domain (DUF836)
PF05770	1.5000582332046	Inositol 1,3,4-trisphosphate 5/6-kinase ATP-grasp domain
PF05773	1.17762152359329	RWD domain
PF05786	1.21082930962668	Condensin complex subunit 2
PF05789	0.136082763487954	Baculovirus VP1054 protein
PF05793	0.634441268574515	Transcription initiation factor IIF, alpha subunit (TFIIF-alpha)
PF05794	0.540465932486864	T-complex protein 11
PF05804	1.14451873321403	Kinesin-associated protein (KAP)
PF05811	0.695648850750122	Eukaryotic protein of unknown function (DUF842)
PF05817	0.734494982355578	Oligosaccharyltransferase subunit Ribophorin II
PF05822	0.392095198012781	Pyrimidine 5'-nucleotidase (UMPH-1)
PF05832	0.665880039057407	Eukaryotic protein of unknown function (DUF846)
PF05833	0.301985046903748	Fibronectin-binding protein A N-terminus (FbpA)
PF05834	1.97300085022701	Lycopene cyclase protein
PF05839	0.339049520304525	Apc13p protein
PF05842	0.136082763487954	Euplotes octocarinatus mating pheromone protein
PF05843	0.961887266734704	Suppressor of forked protein (Suf)
PF05856	0.317220634287258	ARP2/3 complex 20 kDa subunit (ARPC4)
PF05859	0.477663191368709	Mis12 protein
PF05860	0.136082763487954	haemagglutination activity domain
PF05871	0.675000323524006	ESCRT-II complex subunit
PF05873	0.569735186809406	ATP synthase D chain, mitochondrial (ATP5H)
PF05875	0.828392058879451	Ceramidase
PF05879	3.43411584577577	Root hair defective 3 GTP-binding protein (RHD3)
PF05890	0.623329353455383	Eukaryotic rRNA processing protein EBP2
PF05891	0.591401230801181	AdoMet dependent proline di-methyltransferase
PF05899	1.66309890669351	Protein of unknown function (DUF861)
PF05903	2.59387010553507	PPPDE putative peptidase domain
PF05904	2.58313889847855	Plant protein of unknown function (DUF863)
PF05907	0.917262051737861	Eukaryotic protein of unknown function (DUF866)
PF05910	3.07124805903265	Plant protein of unknown function (DUF868)
PF05911	12.4298731703123	Filament-like plant protein, long coiled-coil
PF05915	1.01903614316479	Eukaryotic protein of unknown function (DUF872)
PF05916	0.93480716218277	GINS complex protein
PF05918	1.16269164091424	Apoptosis inhibitory protein 5 (API5)
PF05919	4.46576385631902	Mitovirus RNA-dependent RNA polymerase
PF05920	5.55831168531014	Homeobox KN domain
PF05922	13.3919570760082	Peptidase inhibitor I9
PF05928	0.136082763487954	Zea mays MURB-like protein (MuDR)
PF05930	0	Prophage CP4-57 regulatory protein (AlpA)
PF05933	0.136082763487954	Fungal ATP synthase protein 8 (A6L)
PF05938	23.0454841481502	Plant self-incompatibility protein S1
PF05958	0.301985046903748	tRNA (Uracil-5-)-methyltransferase
PF05960	0.136082763487954	Bacterial protein of unknown function (DUF885)
PF05961	0.136082763487954	Chordopoxvirus A13L protein
PF05964	1.3546513807553	F/Y-rich N-terminus
PF05965	1.48319258277409	F/Y rich C-terminus
PF05970	39.3063902319685	PIF1-like helicase
PF05971	0.615715454260289	RNA methyltransferase
PF05978	0.985570244679578	Ion channel regulatory protein UNC-93
PF05981	0	CreA protein
PF05983	1.26888253714903	MED7 protein
PF05991	0.477663191368709	YacP-like NYN domain
PF05992	0.136082763487954	SbmA/BacA-like family
PF05994	0.92409322468599	Cytoplasmic Fragile-X interacting family
PF05995	0	Cysteine dioxygenase type I
PF05996	1.14375526255792	Ferredoxin-dependent bilin reductase
PF05997	0.35906937715442	Nucleolar protein,Nop52
PF06003	0.596108976571973	Survival motor neuron protein (SMN)
PF06011	0	Transient receptor potential (TRP) ion channel
PF06012	0.919734717016562	Domain of Unknown Function (DUF908)
PF06017	0.407820132726283	Unconventional myosin tail, actin- and lipid-binding
PF06025	0.537873754798121	Domain of Unknown Function (DUF913)
PF06026	1.20039592816146	Ribose 5-phosphate isomerase A (phosphoriboisomerase A)
PF06027	1.72659551588428	Solute carrier family 35
PF06039	0	Malate:quinone oxidoreductase (Mqo)
PF06045	3.33506244460789	Rhamnogalacturonate lyase family
PF06046	0.787081225380146	Exocyst complex component Sec6
PF06047	0.527708811559315	NF-kappa-B-activating protein C-terminal domain
PF06058	1.27998624206443	Dcp1-like decapping family
PF06067	0.136082763487954	Domain of unknown function (DUF932)
PF06068	1.71522552522284	TIP49 P-loop domain
PF06071	0.636914733193142	Protein of unknown function (DUF933)
PF06075	2.73631529317215	Plant protein of unknown function (DUF936)
PF06082	0	Exopolysaccharide biosynthesis protein YbjH
PF06087	0.501569862575519	Tyrosyl-DNA phosphodiesterase
PF06090	0.942067547923054	Inositol-pentakisphosphate 2-kinase
PF06093	0.442343040499889	Spt4/RpoE2 zinc finger
PF06094	1.58610317143629	Gamma-glutamyl cyclotransferase, AIG2-like
PF06101	3.0284580814011	Vacuolar protein sorting-associated protein 62
PF06102	0.602811952581154	rRNA biogenesis protein RRP36
PF06105	0.194257172471453	Aph-1 protein
PF06108	0.336463292455227	Protein of unknown function (DUF952)
PF06110	0.957518339078453	Eukaryotic protein of unknown function (DUF953)
PF06113	0.264350528572715	Brain and reproductive organ-expressed protein (BRE)
PF06116	0.136082763487954	Transcriptional activator RinB
PF06120	0	Tail length tape measure protein
PF06127	1.00869732848321	Protein of unknown function (DUF962)
PF06136	3.08741726251896	Domain of unknown function (DUF966)
PF06144	0.136082763487954	DNA polymerase III, delta subunit
PF06148	0.419643454531126	COG (conserved oligomeric Golgi) complex component, COG2
PF06155	0.434372242763069	Gamma-butyrobetaine hydroxylase-like, N-terminal
PF06159	0.306578239005521	Protein of unknown function (DUF974)
PF06165	0	Glycosyltransferase family 36
PF06172	0.816496580927726	Cupin superfamily (DUF985)
PF06176	0.524720816920097	Lipopolysaccharide core biosynthesis protein (WaaY)
PF06179	0.898986151522331	Surfeit locus protein 5 subunit 22 of Mediator complex
PF06189	0.136082763487954	5'-nucleotidase
PF06200	5.64179397649679	tify domain
PF06201	0.591401230801181	PITH domain
PF06203	6.84165010071612	CCT motif
PF06206	0.35906937715442	CpeT/CpcT family (DUF1001)
PF06211	0.408248290463863	BMP and activin membrane-bound inhibitor (BAMBI) N-terminal domain
PF06212	0.527708811559315	GRIM-19 protein
PF06217	2.03060097543893	GAGA binding protein-like family
PF06219	1.74831455224308	Protein of unknown function (DUF1005)
PF06220	0.768892039595585	U1 zinc finger
PF06221	0.190625877092986	Putative zinc finger motif, C2HC5-type
PF06232	1.73587943946916	Embryo-specific protein 3, (ATS3)
PF06240	0.136082763487954	Carbon monoxide dehydrogenase subunit G (CoxG)
PF06241	0.800942840633627	Castor and Pollux, part of voltage-gated ion channel
PF06244	0.390756223591297	Coiled-coil domain-containing protein 124 /Oxs1
PF06246	0.588736580912976	Isy1-like splicing family
PF06248	0.642377223719956	Centromere/kinetochore Zw10
PF06250	0.190625877092986	YhcG PDDEXK nuclease domain
PF06251	0	Capsule biosynthesis GfcC
PF06258	0.879338103149519	Mitochondrial fission ELM1
PF06268	0.599324101014887	Fascin domain
PF06273	1.90708341606629	Plant specific eukaryotic initiation factor 4B
PF06278	0.515652958340339	Condensin II complex subunit CAP-H2 or CNDH2, N-terminal
PF06280	0.136082763487954	Fn3-like domain
PF06288	0	Protein of unknown function (DUF1040)
PF06293	0.190625877092986	Lipopolysaccharide kinase (Kdo/WaaP) family
PF06298	0.945030031801259	Photosystem II protein Y (PsbY)
PF06311	0.136082763487954	NUMB domain
PF06314	0.390756223591297	Acetoacetate decarboxylase (ADC)
PF06320	0.814997438399768	GCN5-like protein 1 (GCN5L1)
PF06325	1.29248215955745	Ribosomal protein L11 methyltransferase (PrmA)
PF06331	0.70239681506547	Transcription factor TFIIH complex subunit Tfb5
PF06333	0.272165526975909	Mediator complex subunit 13 C-terminal domain
PF06337	0.608867618107708	DUSP domain
PF06351	1.15227723972002	Allene oxide cyclase
PF06364	1.15606141161332	Protein of unknown function (DUF1068)
PF06365	0	CD34/Podocalyxin family
PF06376	2.2897242578091	Arabinogalactan peptide
PF06390	0	Neuroendocrine-specific golgi protein P55 (NESP55)
PF06391	0.527708811559315	CDK-activating kinase assembly factor MAT1
PF06398	0.529031392108708	Integral peroxisomal membrane peroxin
PF06404	2.18629234409227	Phytosulfokine precursor protein (PSK)
PF06405	0.770027271336786	Red chlorophyll catabolite reductase (RCC reductase)
PF06414	0.861474529385445	Zeta toxin
PF06415	0.818420014879107	BPG-independent PGAM N-terminus (iPGM_N)
PF06417	0.390756223591297	Protein of unknown function (DUF1077)
PF06418	2.36981070873774	CTP synthase N-terminus
PF06419	0.825222583954041	Conserved oligomeric complex COG6
PF06421	0.306578239005521	GTP-binding protein LepA C-terminus
PF06422	0.136082763487954	CDR ABC transporter
PF06423	0.386711484426415	GWT1
PF06424	5.84985680151088	PRP1 splicing factor, N-terminal
PF06426	2.11851839634858	Serine acetyltransferase, N-terminal
PF06427	0	UDP-glucose:Glycoprotein Glucosyltransferase
PF06429	0.408248290463863	Flagellar basal body rod FlgEFG protein C-terminal
PF06432	0.928054855122262	Phosphatidylinositol N-acetylglucosaminyltransferase
PF06434	0.136082763487954	Aconitate hydratase 2 N-terminus
PF06445	0	GyrI-like small molecule binding domain
PF06449	0.746058827161039	Mitochondrial domain of unknown function (DUF1082)
PF06454	1.50145515255112	Protein of unknown function (DUF1084)
PF06455	0.190625877092986	NADH dehydrogenase subunit 5 C-terminus
PF06461	0.698655992364887	Domain of Unknown Function (DUF1086)
PF06463	0.43637859174338	Molybdenum Cofactor Synthesis C
PF06465	0.65636697819352	Domain of Unknown Function (DUF1087)
PF06467	0.136082763487954	MYM-type Zinc finger with FCS sequence motif
PF06470	0.837828546693646	SMC proteins Flexible Hinge Domain
PF06472	1.83338097898827	ABC transporter transmembrane region 2
PF06479	5.07831745523068	Ribonuclease 2-5A
PF06480	1.3546513807553	FtsH Extracellular
PF06481	0.136082763487954	COX Aromatic Rich Motif
PF06485	0.683487991906488	RNA-binding protein Tab2/Atab2
PF06487	0.524720816920097	Sin3 associated polypeptide p18 (SAP18)
PF06507	4.36810752869594	Auxin response factor
PF06521	2.1589525632839	PAR1 protein
PF06522	1.17226867077389	NADH-ubiquinone reductase complex 1 MLRQ subunit
PF06533	1.57471726079083	Protein of unknown function (DUF1110)
PF06544	0.937606271638023	Protein of unknown function (DUF1115)
PF06547	1.30378688350362	Protein of unknown function (DUF1117)
PF06549	0.629187578615913	Protein of unknown function (DUF1118)
PF06550	0	Signal-peptide peptidase, presenilin aspartyl protease
PF06552	2.16380233179862	Plant specific mitochondrial import receptor subunit TOM20
PF06565	0.408248290463863	DUF1126 PH-like domain
PF06574	0.591401230801181	FAD synthetase
PF06580	0	Histidine kinase
PF06581	0.264350528572715	Mad1 and Cdc20-bound-Mad2 binding
PF06584	0.566043559252597	DIRP
PF06592	0.979168060572628	Protein of unknown function (DUF1138)
PF06596	1.1102722200054	Photosystem II reaction centre X protein (PsbX)
PF06602	0.787081225380146	Myotubularin-like phosphatase domain
PF06624	0.787081225380146	Ribosome associated membrane protein RAMP4
PF06628	0.745121566957884	Catalase-related immune-responsive
PF06629	0	MltA-interacting protein MipA
PF06632	0.563569040041308	DNA double-strand break repair and V(D)J recombination protein XRCC4
PF06640	0.516668357338141	P protein C-terminus
PF06644	0.523721030396856	ATP11 protein
PF06645	0.850247631129772	Microsomal signal peptidase 12 kDa subunit (SPC12)
PF06650	0.554821317740358	SHR-binding domain of vacuolar-sorting associated protein 13
PF06651	1.67940623762428	Protein of unknown function (DUF1163)
PF06658	0.376177396931639	Protein of unknown function (DUF1168)
PF06683	3.30216031611419	Protein of unknown function (DUF1184)
PF06689	0.136082763487954	ClpX C4-type zinc finger
PF06694	1.04292900451355	Plant nuclear matrix protein 1 (NMP1)
PF06695	0.571877631278959	Putative small multi-drug export protein
PF06697	2.89828740486549	Protein of unknown function (DUF1191)
PF06699	0.911146903218841	GPI biosynthesis protein family Pig-F
PF06703	0.661668897756696	Microsomal signal peptidase 25 kDa subunit (SPC25)
PF06708	0.802032707569449	Protein of unknown function (DUF1195)
PF06715	0.136082763487954	Gp5 C-terminal repeat (3 copies)
PF06719	0.272165526975909	AraC-type transcriptional regulator N-terminus
PF06721	1.76907592534341	Protein of unknown function (DUF1204)
PF06723	0.301985046903748	MreB/Mbl protein
PF06725	0.136082763487954	3D domain
PF06728	0.602811952581154	GPI transamidase subunit PIG-U
PF06732	1.10396021763666	Pescadillo N-terminus
PF06733	0.606567826629378	DEAD_2
PF06739	0.136082763487954	Beta-propeller repeat
PF06741	0.507456627910546	LsmAD domain
PF06746	3.36130818764882	Protein of unknown function (DUF1216)
PF06747	1.31339920446926	CHCH domain
PF06749	3.29898444869514	Protein of unknown function (DUF1218)
PF06750	0	Bacterial Peptidase A24 N-terminal domain
PF06760	0.668759816767359	Protein of unknown function (DUF1221)
PF06764	0.601941884358742	Protein of unknown function (DUF1223)
PF06775	0.887052610633747	Putative adipose-regulatory protein (Seipin)
PF06777	0.301985046903748	Helical and beta-bridge domain
PF06784	0.264350528572715	Uncharacterised protein family (UPF0240)
PF06792	0.527708811559315	Uncharacterised protein family (UPF0261)
PF06799	0.523721030396856	Conserved in the green lineage and diatoms 27
PF06803	0.646443800883656	Protein of unknown function (DUF1232)
PF06807	0.50469493868284	Pre-mRNA cleavage complex II protein Clp1
PF06809	0.136082763487954	Neural proliferation differentiation control-1 protein (NPDC1)
PF06813	4.96430304091526	Nodulin-like
PF06814	2.83484359798164	Lung seven transmembrane receptor
PF06824	0	Metal-independent alpha-mannosidase (GH125)
PF06825	0.84095051210017	Heat shock factor binding protein 1
PF06827	0.492075568159886	Zinc finger found in FPG and IleRS
PF06830	2.7403346442112	Root cap
PF06831	0.563258960766092	Formamidopyrimidine-DNA glycosylase H2TH domain
PF06832	0	Penicillin-Binding Protein C-terminus Family
PF06833	0.136082763487954	Malonate decarboxylase gamma subunit (MdcE)
PF06838	0.558587116515005	Methionine gamma-lyase
PF06839	32.5419902906302	GRF zinc finger
PF06841	0	T4-like virus tail tube protein gp19
PF06842	0.645632534551627	Protein of unknown function (DUF1242)
PF06853	0	Protein of unknown function (DUF1249)
PF06858	1.01284551868682	Nucleolar GTP-binding protein 1 (NOG1)
PF06859	0.381251754185973	Bicoid-interacting protein 3 (Bin3)
PF06862	0.832809059400764	Utp25, U3 small nucleolar RNA-associated SSU processome protein 25
PF06870	0.563569040041308	A49-like RNA polymerase I associated factor
PF06875	0.136082763487954	Plethodontid receptivity factor PRF
PF06876	5.73552320325656	Plant self-incompatibility response (SCRL) protein
PF06880	2.01713484525138	Protein of unknown function (DUF1262)
PF06881	0.848396357932858	RNA polymerase II transcription factor SIII (Elongin) subunit A
PF06882	0	Protein of unknown function (DUF1263)
PF06883	0.328050378773257	RNA polymerase I, Rpa2 specific domain
PF06884	1.58400901394353	Protein of unknown function (DUF1264)
PF06886	5.02380774957423	Targeting protein for Xklp2 (TPX2) domain
PF06888	2.64693961173581	Putative Phosphatase
PF06890	0	Bacteriophage Mu Gp45 spike protein
PF06910	0.339049520304525	Male enhanced antigen 1 (MEA1)
PF06911	1.40640940745703	Senescence-associated protein
PF06916	0.486361870034381	Protein of unknown function (DUF1279)
PF06920	2.29543952818043	Dock homology region 2
PF06925	0.92182179177602	Monogalactosyldiacylglycerol (MGDG) synthase
PF06941	0.401342958715028	5' nucleotidase, deoxy (Pyrimidine), cytosolic type C protein (NT5C)
PF06943	3.17578407206739	LSD1 zinc finger
PF06955	6.13808607213444	Xyloglucan endo-transglycosylase (XET) C-terminus
PF06957	0.964788894039983	Coatomer (COPI) alpha subunit C-terminus
PF06962	0.362940857011621	Putative rRNA methylase
PF06963	0.898986151522331	Ferroportin1 (FPN1)
PF06964	1.9817475999645	Alpha-L-arabinofuranosidase C-terminal domain
PF06965	0.136082763487954	Na+/H+ antiporter 1
PF06966	0.86248790996094	Protein of unknown function (DUF1295)
PF06968	0.358582503198747	Biotin and Thiamin Synthesis associated domain
PF06969	0.231212282322664	HemN C-terminal domain
PF06972	1.51719701833771	Protein of unknown function (DUF1296)
PF06974	4.9128320689604	WS/DGAT C-terminal domain
PF06978	0.419643454531126	Ribonucleases P/MRP protein subunit POP1
PF06979	0.371974165600534	Assembly, mitochondrial proton-transport ATP synth complex
PF06983	0.423373691930507	3-demethylubiquinone-9 3-methyltransferase
PF06984	0.523721030396856	Mitochondrial 39-S ribosomal protein L47 (MRP-L47)
PF06991	0.948167529064672	Microfibril-associated/Pre-mRNA processing
PF06999	1.00313972515104	Sucrase/ferredoxin-like
PF07000	0.237180031990727	Protein of unknown function (DUF1308)
PF07001	0.635816603526014	BAT2 N-terminus
PF07002	3.89143372859043	Copine
PF07005	0.558587116515005	Sugar-binding N-terminal domain
PF07007	0	Lysozyme inhibitor LprI
PF07011	1.25962402740908	Early Flowering 4 domain
PF07014	0.606567826629378	Hs1pro-1 protein C-terminus
PF07019	0.714235797397272	Rab5-interacting protein (Rab5ip)
PF07021	0.43637859174338	Methionine biosynthesis protein MetW
PF07027	0	Protein of unknown function (DUF1318)
PF07028	1.22474487139159	Protein of unknown function (DUF1319)
PF07034	0.840327046912205	Origin recognition complex (ORC) subunit 3 N-terminus
PF07035	0.390756223591297	Colon cancer-associated protein Mic1-like
PF07039	0.35906937715442	SGF29 tudor-like domain
PF07042	0.136082763487954	TrfA protein
PF07047	0.678099040609049	Optic atrophy 3 protein (OPA3)
PF07052	0.136082763487954	Hepatocellular carcinoma-associated antigen 59
PF07058	2.63085226643359	Microtubule-associated protein 70
PF07059	3.0760793473094	Protein of unknown function (DUF1336)
PF07063	1.10158389239206	Domain of unknown function (DUF1338)
PF07064	0.237180031990727	RIC1
PF07065	0.684509648667933	D123
PF07078	0.136082763487954	Forty-two-three protein
PF07082	0.577047595371084	Protein of unknown function (DUF1350)
PF07086	0.531666683096416	Jagunal, ER re-organisation during oogenesis
PF07092	0	Protein of unknown function (DUF1356)
PF07093	0.558587116515005	SGT1 protein
PF07095	0	Intracellular growth attenuator protein IgaA
PF07103	0.547211979386733	Protein of unknown function (DUF1365)
PF07106	0.445883414769754	TBPIP/Hop2 winged helix domain
